id,lot_id,user_id,kilos,created_at
00456ae7-2519-413e-950a-a153c7e7ebdf,LOT-PAP-0184,05e77edd-7523-4527-9dd9-c60abc42c4f1,436.36,2024-06-16 04:09:51
49e35880-3964-4b18-8292-2e745b14b99f,LOT-PAP-0184,969caafc-3345-4dc9-a969-119d4b9f88b4,703.45,2024-06-23 04:09:51
6e04a26a-e07b-4e31-ad96-581deab5620e,LOT-PAP-0184,b7bc82f3-ec2f-4a9d-a4ef-48354fc41fa0,135.36,2024-06-30 04:09:51
4759b27f-3237-4bb2-8f73-6f9368497a7c,LOT-PAP-0184,eea86329-dba4-4ede-b0b1-bb47306e0077,5271.77,2024-06-16 04:09:51
3977e16c-8738-4347-8731-19da2791f863,LOT-PAP-0185,e004c024-5442-4147-a92c-a58cb7cdc876,53.51,2024-06-25 04:09:51
22c4f75e-b667-422c-8d54-1b0d134c51d5,LOT-PAP-0185,057e4885-81c9-4f44-ab58-3ba4c83335ce,134.7,2024-06-30 04:09:51
90497e9a-479e-4e9e-9f52-15877af511e4,LOT-PAP-0185,bef9c771-aa51-4703-8a91-f5deacb357b9,31.22,2024-06-24 04:09:51
b07f0779-a596-4d54-a2f6-68da21996950,LOT-PAP-0185,18891a77-1cc2-4640-bb7c-857cb9d32608,119.53,2024-06-20 04:09:51
b64fb37e-c05a-4309-972e-5ce83e833ad2,LOT-PAP-0185,d524c10d-956e-4860-8723-a21116f74aa8,80.43,2024-06-11 04:09:51
a845d38b-34cd-425e-bb55-c3466455aa2a,LOT-PAP-0185,ea4959f5-89e3-4e39-aae7-b5038901937a,102.68,2024-06-20 04:09:51
e20e4c31-d4a0-45d8-9808-c133e31da19c,LOT-PAP-0185,df7aa303-a9e8-4700-8b65-8bbf43d651bb,65.77,2024-06-28 04:09:51
ef049895-b738-4867-8dcb-631235f2adac,LOT-PAP-0185,97d7262a-c8b7-42ea-888d-a21df21b8f2d,106.95,2024-06-21 04:09:51
85bdd254-8e97-4b08-b9cf-9ab13a0734ac,LOT-PAP-0185,172c3dd9-99fe-434b-a444-5322404ada27,24.68,2024-06-10 04:09:51
7d8f047a-4187-44c0-a1bd-91d90e855005,LOT-PAP-0185,e309b4be-0ff9-4c6e-9b21-8765e6758810,1437.65,2024-06-20 04:09:51
1514c142-9430-4beb-a95b-80a009a199bd,LOT-PAP-0186,ec0d2c93-0e5b-4c50-ba75-f004dcec5834,586.58,2024-07-16 04:09:51
2c6f9163-e840-4c97-9191-71791f8decfe,LOT-PAP-0186,6be3776f-6a76-4b2f-a16a-a0486d1d81e3,480.92,2024-07-21 04:09:51
349c854e-4e4b-4a5d-bd6d-34ba77ed1633,LOT-PAP-0186,355b3ac8-b33b-47d8-854d-ea826873f86d,834.31,2024-07-12 04:09:51
32161380-1328-47df-9b9b-9d02a6148afe,LOT-PAP-0186,d855aabf-f990-45c2-9618-4a22001dbfd7,397.52,2024-07-25 04:09:51
be12c1bd-6e02-4015-8bf0-a0a7cbea8677,LOT-PAP-0186,b7bc82f3-ec2f-4a9d-a4ef-48354fc41fa0,725.81,2024-07-20 04:09:51
1c2e758c-e887-4466-bd82-def4cd26f555,LOT-PAP-0186,aec26458-307a-436e-b1fe-faa6ff50f5c2,936.25,2024-07-26 04:09:51
78f0fedf-7d55-480a-ac2e-7463b2141663,LOT-PAP-0186,9fc5091c-188c-4c3e-bab3-b62d977b2de3,6711.51,2024-07-19 04:09:51
f2835889-8f18-42c5-a6ae-5aab81ae1ea3,LOT-PAP-0187,4668c77a-7fa9-4461-af7e-cff70ef2f7e0,1108.66,2024-07-10 04:09:51
99b6626d-ccd9-4790-8651-e898b2dfb264,LOT-PAP-0187,ec0d2c93-0e5b-4c50-ba75-f004dcec5834,502.45,2024-07-29 04:09:51
a2213875-0acf-4d44-b562-38bc3dd5fb0f,LOT-PAP-0187,f5d7e76b-9691-4ba0-a722-c36b2861aeb6,1203.13,2024-07-11 04:09:51
261eca25-2b89-4dc5-94fb-94e2de364cf9,LOT-PAP-0187,24d65de7-3bfd-425b-9017-c2a8c46d0269,6806.97,2024-07-13 04:09:51
d0fa5af0-5ae6-4c5e-82dc-a44377a5ceae,LOT-PAP-0188,4f1f1e96-59ee-47d7-822c-84b2509ff697,615.99,2024-07-15 04:09:51
ed36bedd-b09f-421c-bc41-5de16e5be490,LOT-PAP-0188,ea4959f5-89e3-4e39-aae7-b5038901937a,296.99,2024-07-29 04:09:51
ab7978ad-b5de-47d9-b1f7-cd212c37e2a9,LOT-PAP-0188,3014e70e-be42-4a0e-abbb-be16034cfc42,496.9,2024-07-27 04:09:51
87c94c89-5882-4f9f-a12c-12b43d906263,LOT-PAP-0188,6be3776f-6a76-4b2f-a16a-a0486d1d81e3,396.99,2024-07-14 04:09:51
b2426e55-8550-46f9-9383-a524b085f9f1,LOT-PAP-0188,32aae2d1-41e5-44d7-8c54-40fb3e758b42,997.45,2024-07-28 04:09:51
a53d250d-822e-4e88-9698-c20aa802d60b,LOT-PAP-0188,057e4885-81c9-4f44-ab58-3ba4c83335ce,286.67,2024-07-29 04:09:51
8ac571ba-4d62-4b05-92a2-24161903c352,LOT-PAP-0188,a54a0213-28da-472a-9a83-d336c3b1353b,7799.08,2024-07-20 04:09:51
b6932062-b486-458e-85c5-888eee9053cc,LOT-PAP-0189,ebd1c780-fbb2-4b29-b584-c8ab61d7dde5,339.84,2024-07-27 04:09:51
889c7741-dae3-429f-ba13-b8476c57acd0,LOT-PAP-0189,d855aabf-f990-45c2-9618-4a22001dbfd7,236.44,2024-07-24 04:09:51
c14a6136-e0b5-4471-866b-0ebbbd965122,LOT-PAP-0189,c617bbd8-d316-4339-9104-f15b2c3611c5,466.69,2024-07-24 04:09:51
4e0adc6d-a476-4d61-b6bb-9767a00f82af,LOT-PAP-0189,df7aa303-a9e8-4700-8b65-8bbf43d651bb,199.46,2024-07-30 04:09:51
3348785c-8066-409e-af8c-505cb7a7b93b,LOT-PAP-0189,172c3dd9-99fe-434b-a444-5322404ada27,651.72,2024-07-17 04:09:51
e430cb8e-8a1f-41a8-8863-ba8cb95f5ee4,LOT-PAP-0189,a54a0213-28da-472a-9a83-d336c3b1353b,714.39,2024-07-29 04:09:51
c9559933-d740-496f-a817-bd5db9378e36,LOT-PAP-0189,05e77edd-7523-4527-9dd9-c60abc42c4f1,314.41,2024-07-15 04:09:51
a5c36c75-3e28-461f-b78a-6db8c2de9122,LOT-PAP-0189,d48825e2-e322-422d-a0b3-ecd0381da0f5,8694.0,2024-07-20 04:09:51
8e8a7b89-f571-40fc-8ae3-709d059e1433,LOT-PAP-0190,6aef32f1-39b1-447a-a4ff-4fd462868843,356.71,2024-07-13 04:09:51
81d1f92a-c652-4c19-b43c-f6c7f1c036dc,LOT-PAP-0190,f5d7e76b-9691-4ba0-a722-c36b2861aeb6,582.28,2024-07-19 04:09:51
c1c95562-36ed-462d-b9d7-21a069756cd2,LOT-PAP-0190,24f79fd0-1cbb-49b0-8983-73d91de9b03f,735.2,2024-07-23 04:09:51
dd557f6c-fb34-4bb1-b568-a5f3fcf853ad,LOT-PAP-0190,3014e70e-be42-4a0e-abbb-be16034cfc42,411.25,2024-07-15 04:09:51
8578f5b4-d052-4633-8700-5464c027b2a4,LOT-PAP-0190,05e77edd-7523-4527-9dd9-c60abc42c4f1,1169.49,2024-07-20 04:09:51
b672b65b-6ec4-4ddf-a5f1-d5001f4aa7b6,LOT-PAP-0190,969caafc-3345-4dc9-a969-119d4b9f88b4,459.64,2024-07-23 04:09:51
1e41d363-a485-4db6-902f-449e3ce63350,LOT-PAP-0190,2f849e5b-33aa-4da1-b23e-21cc2c319e17,10912.67,2024-07-23 04:09:51
85cd8a86-db9b-4214-acde-58a2434efbca,LOT-PAP-0191,18891a77-1cc2-4640-bb7c-857cb9d32608,184.87,2024-07-13 04:09:51
a8f3bdb0-2d2d-4c82-b847-761530df15eb,LOT-PAP-0191,35cef7e9-ed7d-4add-80ab-73ca4de30d31,177.67,2024-07-22 04:09:51
0a40c89d-0001-4c07-9880-55b7b17b22ac,LOT-PAP-0191,f5d7e76b-9691-4ba0-a722-c36b2861aeb6,107.8,2024-07-11 04:09:51
769233ec-330d-4958-bfcb-8e064383205d,LOT-PAP-0191,057e4885-81c9-4f44-ab58-3ba4c83335ce,63.25,2024-07-28 04:09:51
6ae7841b-f3b1-4804-9744-39791c6230a0,LOT-PAP-0191,e004c024-5442-4147-a92c-a58cb7cdc876,224.75,2024-07-10 04:09:51
7b3ebd39-7c9f-4566-b899-7ee0f1227b51,LOT-PAP-0191,e309b4be-0ff9-4c6e-9b21-8765e6758810,196.8,2024-07-24 04:09:51
b585dc46-d317-4626-962a-219e2675d2fb,LOT-PAP-0191,a54a0213-28da-472a-9a83-d336c3b1353b,135.06,2024-07-28 04:09:51
750dd992-5d21-428a-823c-1a6531afaf05,LOT-PAP-0191,172c3dd9-99fe-434b-a444-5322404ada27,110.31,2024-07-20 04:09:51
112668b7-1d1d-4b19-8674-9592eba180ae,LOT-PAP-0191,d48825e2-e322-422d-a0b3-ecd0381da0f5,2276.99,2024-07-19 04:09:51
98c50824-edd8-4d81-8d6e-a1144fdb9db5,LOT-PAP-0192,35cef7e9-ed7d-4add-80ab-73ca4de30d31,2319.08,2024-07-14 04:09:51
1bf18436-02d6-4b05-b055-175a0fef9600,LOT-PAP-0192,bef9c771-aa51-4703-8a91-f5deacb357b9,1764.85,2024-07-27 04:09:51
a2436933-87a0-46ea-b3a2-97df66fb68a8,LOT-PAP-0192,ea4959f5-89e3-4e39-aae7-b5038901937a,8111.54,2024-07-11 04:09:51
bc77c4cf-ff0e-41a7-b5fd-460d04953175,LOT-PAP-0193,c617bbd8-d316-4339-9104-f15b2c3611c5,30.19,2024-07-16 04:09:51
d2c55798-48ed-441a-997b-7051cdc7aefd,LOT-PAP-0193,35cef7e9-ed7d-4add-80ab-73ca4de30d31,43.66,2024-07-16 04:09:51
750a95d7-8487-47c6-b7df-37550541411e,LOT-PAP-0193,df7aa303-a9e8-4700-8b65-8bbf43d651bb,43.93,2024-07-21 04:09:51
30559ee1-a1a3-42a3-bec8-9eaabc444d75,LOT-PAP-0193,057e4885-81c9-4f44-ab58-3ba4c83335ce,45.83,2024-07-14 04:09:51
fe5b0cad-e161-4d80-b61d-8104a55ca5dd,LOT-PAP-0193,24d65de7-3bfd-425b-9017-c2a8c46d0269,347.75,2024-07-14 04:09:51
dac9aece-ccc8-4e84-bca8-b7dddf28b726,LOT-PAP-0194,d855aabf-f990-45c2-9618-4a22001dbfd7,321.8,2024-07-23 04:09:51
2afe26db-7849-4e2e-abde-ee2ba98056b2,LOT-PAP-0194,969caafc-3345-4dc9-a969-119d4b9f88b4,220.59,2024-07-23 04:09:51
3808754a-7784-4bc5-bfaa-8b56d08ca94d,LOT-PAP-0194,355b3ac8-b33b-47d8-854d-ea826873f86d,201.15,2024-07-21 04:09:51
9565108b-8ff0-4b64-8e03-17eec9f2349f,LOT-PAP-0194,f5d7e76b-9691-4ba0-a722-c36b2861aeb6,1439.88,2024-07-17 04:09:51
7d329815-abec-4978-a80a-a7d398a5e3b4,LOT-PAP-0195,d12ef3af-fe57-4a40-826c-8fa34b9e8a28,55.05,2024-08-17 04:09:51
ef7904e8-a2b1-4177-9ee1-7ea235a6fb20,LOT-PAP-0195,9fc5091c-188c-4c3e-bab3-b62d977b2de3,32.37,2024-08-28 04:09:51
445dcd1a-777d-4801-97c3-f65d5e6a2159,LOT-PAP-0195,ec0d2c93-0e5b-4c50-ba75-f004dcec5834,16.71,2024-08-11 04:09:51
37c03082-5894-41b7-9ef5-eecbdf269777,LOT-PAP-0195,35cef7e9-ed7d-4add-80ab-73ca4de30d31,52.59,2024-08-27 04:09:51
ddb9de9f-63c2-4041-b9d2-61db06ac5ad6,LOT-PAP-0195,6aef32f1-39b1-447a-a4ff-4fd462868843,24.65,2024-08-19 04:09:51
8a58bc9f-a408-436e-b670-0156cf619a3e,LOT-PAP-0195,eea86329-dba4-4ede-b0b1-bb47306e0077,34.62,2024-08-23 04:09:51
af007419-4278-46d6-970e-6246e93bd738,LOT-PAP-0195,18891a77-1cc2-4640-bb7c-857cb9d32608,41.22,2024-08-19 04:09:51
15726795-0e56-4974-b8e8-5745d733170a,LOT-PAP-0195,e004c024-5442-4147-a92c-a58cb7cdc876,43.07,2024-08-18 04:09:51
7ccbb9c4-481f-456d-a041-627223797b2b,LOT-PAP-0195,d855aabf-f990-45c2-9618-4a22001dbfd7,23.33,2024-08-28 04:09:51
6f14aead-055f-4ca6-ad0f-c14850b35575,LOT-PAP-0195,2108696a-4cc7-40d8-9569-044743ce1fee,847.69,2024-08-18 04:09:51
448c32da-41ab-4752-b7c0-2529d3741820,LOT-PAP-0196,3014e70e-be42-4a0e-abbb-be16034cfc42,807.11,2024-08-13 04:09:51
14174adf-5612-43b5-b166-c99f2afc592d,LOT-PAP-0196,ea4959f5-89e3-4e39-aae7-b5038901937a,13483.62,2024-08-25 04:09:51
d99fd086-0925-43cf-bc8f-dc6f9aee025e,LOT-PAP-0197,18891a77-1cc2-4640-bb7c-857cb9d32608,315.89,2024-08-13 04:09:51
f98488e1-af54-44fb-abb6-1c181c91bbd5,LOT-PAP-0197,eea86329-dba4-4ede-b0b1-bb47306e0077,2937.64,2024-08-23 04:09:51
02a90461-1fe2-40b8-b655-5ff4c929f29d,LOT-PAP-0198,d524c10d-956e-4860-8723-a21116f74aa8,828.06,2024-08-13 04:09:51
83c0d955-631d-4f3d-a2f3-3e9a7c2f95a5,LOT-PAP-0198,d855aabf-f990-45c2-9618-4a22001dbfd7,1904.89,2024-08-24 04:09:51
85fcf202-22f7-43f9-b105-49275e416d26,LOT-PAP-0199,d12ef3af-fe57-4a40-826c-8fa34b9e8a28,373.88,2024-08-24 04:09:51
b841e9a7-e1ce-461a-82ec-f08f8c16db26,LOT-PAP-0199,05e77edd-7523-4527-9dd9-c60abc42c4f1,827.31,2024-08-26 04:09:51
bf55d5e3-fcc5-4eee-8907-be61d69696e8,LOT-PAP-0199,ebd1c780-fbb2-4b29-b584-c8ab61d7dde5,699.27,2024-08-21 04:09:51
f5dd00bd-91ab-43d8-838d-fc5cb977cf9e,LOT-PAP-0199,62abbb4f-8069-4daa-b61a-d3f16bcc0858,869.53,2024-08-22 04:09:51
97b39f07-18d0-46c0-a66d-6025aa825616,LOT-PAP-0199,18891a77-1cc2-4640-bb7c-857cb9d32608,12252.06,2024-08-09 04:09:51
e1cafcbc-ee34-44c1-b426-cc92e896fbdf,LOT-PAP-0200,32aae2d1-41e5-44d7-8c54-40fb3e758b42,960.91,2024-08-17 04:09:51
d280fa33-9e4a-4813-858c-e6bb5ad3302e,LOT-PAP-0200,05e77edd-7523-4527-9dd9-c60abc42c4f1,542.18,2024-08-12 04:09:51
d01bdab1-cb7c-40d7-badf-8aa44f1032eb,LOT-PAP-0200,c617bbd8-d316-4339-9104-f15b2c3611c5,5202.58,2024-08-17 04:09:51
26c2406f-6c73-4a92-8c33-94f734f4d68e,LOT-PAP-0201,5cec27f7-f118-481f-8092-fe1c24f5962b,132.18,2024-08-11 04:09:51
3d1ce395-5d59-4385-8a94-1a391ea2dd09,LOT-PAP-0201,d524c10d-956e-4860-8723-a21116f74aa8,138.96,2024-08-12 04:09:51
8c57edce-3206-4815-a187-9ac062368f5a,LOT-PAP-0201,172c3dd9-99fe-434b-a444-5322404ada27,650.75,2024-08-18 04:09:51
8bce81de-714e-4615-865e-f8c1ef5049ab,LOT-PAP-0201,057e4885-81c9-4f44-ab58-3ba4c83335ce,287.26,2024-08-28 04:09:51
78bbb0ba-5980-410c-9179-2ca2923588ad,LOT-PAP-0201,e004c024-5442-4147-a92c-a58cb7cdc876,6603.83,2024-08-11 04:09:51
df6222ff-70e1-4e5c-9b56-f39f46b6f930,LOT-PAP-0202,d855aabf-f990-45c2-9618-4a22001dbfd7,98.28,2024-08-29 04:09:51
2b488cad-8119-44d4-bc0e-10bab5d5a921,LOT-PAP-0202,eea86329-dba4-4ede-b0b1-bb47306e0077,140.33,2024-08-12 04:09:51
56bcac16-4adb-4ef4-9bb5-210aabaa63b8,LOT-PAP-0202,969caafc-3345-4dc9-a969-119d4b9f88b4,687.43,2024-08-14 04:09:51
061d7748-9f0d-4fe5-a01b-cb3a520bba31,LOT-PAP-0203,62abbb4f-8069-4daa-b61a-d3f16bcc0858,435.22,2024-09-16 04:09:51
4bbd7ac7-9daa-49f4-8afa-1625a695785e,LOT-PAP-0203,24f79fd0-1cbb-49b0-8983-73d91de9b03f,310.2,2024-09-14 04:09:51
4e50e4e0-5daf-4285-87d2-98f41ebc2e87,LOT-PAP-0203,2108696a-4cc7-40d8-9569-044743ce1fee,700.13,2024-09-23 04:09:51
fba4f078-4f4f-4d84-a945-7d7aeb29ab91,LOT-PAP-0203,6be3776f-6a76-4b2f-a16a-a0486d1d81e3,310.8,2024-09-21 04:09:51
004147f0-4cfa-4eb4-a8ae-c62bb05a78f5,LOT-PAP-0203,ebd1c780-fbb2-4b29-b584-c8ab61d7dde5,438.65,2024-09-22 04:09:51
65a0b0fe-58b7-4dce-87e8-3ac43aa40eed,LOT-PAP-0203,24d65de7-3bfd-425b-9017-c2a8c46d0269,763.65,2024-09-10 04:09:51
f4fdd8de-187e-43be-bb76-503c30ddd916,LOT-PAP-0203,32aae2d1-41e5-44d7-8c54-40fb3e758b42,10923.35,2024-09-10 04:09:51
3ec79a25-05ac-4dec-92e7-8d4c2e339479,LOT-PAP-0204,24d65de7-3bfd-425b-9017-c2a8c46d0269,995.89,2024-09-20 04:09:51
dcfca9c3-c42a-4ad7-a4ae-8641cd73335e,LOT-PAP-0204,6be3776f-6a76-4b2f-a16a-a0486d1d81e3,11161.19,2024-09-26 04:09:51
4e520e76-62dd-479b-9fd6-d3b4dda8d015,LOT-PAP-0205,bd70f223-fd82-4b89-8ae5-2e199b50d393,29.96,2024-09-28 04:09:51
408578aa-53d2-4230-b7cf-0fbe25218115,LOT-PAP-0205,bef9c771-aa51-4703-8a91-f5deacb357b9,28.86,2024-09-18 04:09:51
920d413e-5177-4498-99c1-19738391d0d5,LOT-PAP-0205,24d65de7-3bfd-425b-9017-c2a8c46d0269,27.02,2024-09-17 04:09:51
ff7c6596-cc2e-47b4-9c57-574e1aa7fd2f,LOT-PAP-0205,6aef32f1-39b1-447a-a4ff-4fd462868843,72.29,2024-09-09 04:09:51
1b05f806-b508-4758-8192-d142ac940cda,LOT-PAP-0205,18891a77-1cc2-4640-bb7c-857cb9d32608,121.7,2024-09-17 04:09:51
1a5ebbf9-e41a-4b84-a036-a32af9e3c1a2,LOT-PAP-0205,32aae2d1-41e5-44d7-8c54-40fb3e758b42,101.66,2024-09-28 04:09:51
abfd65e3-d762-44e7-b2b5-15c89c866356,LOT-PAP-0205,05e77edd-7523-4527-9dd9-c60abc42c4f1,86.58,2024-09-28 04:09:51
1f4b8cd5-de27-4ad3-ba1c-b49f39290700,LOT-PAP-0205,d524c10d-956e-4860-8723-a21116f74aa8,54.72,2024-09-09 04:09:51
ff93e2a0-9f4e-476e-b6c0-e3ee33acb920,LOT-PAP-0205,d48825e2-e322-422d-a0b3-ecd0381da0f5,41.88,2024-09-26 04:09:51
5f33623d-221a-4a80-9800-84795b7a7dd3,LOT-PAP-0205,4f1f1e96-59ee-47d7-822c-84b2509ff697,1394.15,2024-09-15 04:09:51
093bdc86-a8b3-49aa-ace9-1973d4707260,LOT-PAP-0206,ec0d2c93-0e5b-4c50-ba75-f004dcec5834,717.97,2024-09-09 04:09:51
0ba59970-f59f-42cc-a55c-c9d8accc04d4,LOT-PAP-0206,d524c10d-956e-4860-8723-a21116f74aa8,9340.14,2024-09-20 04:09:51
0deb169b-4eec-46c5-bacf-033c82ba795d,LOT-PAP-0207,35cef7e9-ed7d-4add-80ab-73ca4de30d31,454.46,2024-09-08 04:09:51
460cd03d-74ab-4b04-9837-ca7f592745cc,LOT-PAP-0207,bd70f223-fd82-4b89-8ae5-2e199b50d393,382.31,2024-09-09 04:09:51
23b696f3-1cce-42f6-8aea-50f1383b4860,LOT-PAP-0207,2108696a-4cc7-40d8-9569-044743ce1fee,228.88,2024-09-08 04:09:51
f9e00416-bd4a-474b-b495-f6b0c6006ce1,LOT-PAP-0207,ec0d2c93-0e5b-4c50-ba75-f004dcec5834,2838.17,2024-09-13 04:09:51
3332affe-1c03-4428-b77b-c46a240264f0,LOT-PAP-0208,e309b4be-0ff9-4c6e-9b21-8765e6758810,459.65,2024-09-10 04:09:51
f2504e01-ff9f-4ed5-b237-9b7321c81e44,LOT-PAP-0208,18891a77-1cc2-4640-bb7c-857cb9d32608,538.72,2024-09-20 04:09:51
8b8dac5a-2db2-4ca5-a68f-41e128f4fa14,LOT-PAP-0208,b7bc82f3-ec2f-4a9d-a4ef-48354fc41fa0,2317.46,2024-09-18 04:09:51
8359d225-862a-4f44-aa15-73b2627f3586,LOT-PAP-0209,35cef7e9-ed7d-4add-80ab-73ca4de30d31,441.92,2024-09-12 04:09:51
c3dd3eff-ae3d-4837-8e1e-51590c1080c5,LOT-PAP-0209,172c3dd9-99fe-434b-a444-5322404ada27,3449.33,2024-09-21 04:09:51
6c123c12-214e-4ec9-8ede-b553bf92659a,LOT-PAP-0210,24f79fd0-1cbb-49b0-8983-73d91de9b03f,154.68,2024-10-17 04:09:51
eef1353e-9f04-45d8-b9dd-197060b5940f,LOT-PAP-0210,97d7262a-c8b7-42ea-888d-a21df21b8f2d,113.78,2024-10-23 04:09:51
2733c4c1-2ea7-47bb-a63d-40c116ba2ba6,LOT-PAP-0210,b7bc82f3-ec2f-4a9d-a4ef-48354fc41fa0,129.48,2024-10-28 04:09:51
c9335fae-0db0-4adf-a7c5-2ce36be63627,LOT-PAP-0210,d855aabf-f990-45c2-9618-4a22001dbfd7,75.9,2024-10-15 04:09:51
b3b8150f-19ae-4f14-b064-728a3218caf2,LOT-PAP-0210,bef9c771-aa51-4703-8a91-f5deacb357b9,195.41,2024-10-09 04:09:51
a605a3e8-9b5f-4ea6-b213-55661923d3fb,LOT-PAP-0210,e004c024-5442-4147-a92c-a58cb7cdc876,142.3,2024-10-27 04:09:51
e111a66f-d01d-41b9-a95f-80ed19d28709,LOT-PAP-0210,172c3dd9-99fe-434b-a444-5322404ada27,198.76,2024-10-17 04:09:51
d03fc93e-3a25-470d-8205-494cdf7691e4,LOT-PAP-0210,d12ef3af-fe57-4a40-826c-8fa34b9e8a28,1620.5,2024-10-19 04:09:51
f8c66014-5abc-449c-af97-80cf55752003,LOT-PAP-0211,32aae2d1-41e5-44d7-8c54-40fb3e758b42,299.66,2024-10-23 04:09:51
3c2683c2-3fb0-46c7-9690-2314a6a70457,LOT-PAP-0211,2f849e5b-33aa-4da1-b23e-21cc2c319e17,409.99,2024-10-09 04:09:51
399a9a57-ad85-420c-ac89-c8528dc945c0,LOT-PAP-0211,bd70f223-fd82-4b89-8ae5-2e199b50d393,163.45,2024-10-14 04:09:51
ddca2b61-8bb4-4aa3-b773-4a159f7cffe4,LOT-PAP-0211,f5d7e76b-9691-4ba0-a722-c36b2861aeb6,403.2,2024-10-22 04:09:51
bfdba5b1-b8f8-4603-9199-8b6291f2014e,LOT-PAP-0211,4668c77a-7fa9-4461-af7e-cff70ef2f7e0,181.47,2024-10-25 04:09:51
a232b42b-de74-480e-88e2-1a7d623b3600,LOT-PAP-0211,6be3776f-6a76-4b2f-a16a-a0486d1d81e3,284.95,2024-10-23 04:09:51
e336f284-3046-497c-917a-a608692ed1b5,LOT-PAP-0211,ebd1c780-fbb2-4b29-b584-c8ab61d7dde5,7782.65,2024-10-24 04:09:51
ab33b1aa-d0e2-40ae-b19f-c07f410eb9df,LOT-PAP-0212,057e4885-81c9-4f44-ab58-3ba4c83335ce,422.27,2024-10-20 04:09:51
6c1a6ac2-ba4c-4219-be9f-1fa234b10bbe,LOT-PAP-0212,bd70f223-fd82-4b89-8ae5-2e199b50d393,355.07,2024-10-26 04:09:51
3a8e2011-3dd7-4d1d-9088-6fe7edd592e0,LOT-PAP-0212,18891a77-1cc2-4640-bb7c-857cb9d32608,310.4,2024-10-12 04:09:51
8544d1a3-c46b-4127-a568-c9d993870bad,LOT-PAP-0212,e309b4be-0ff9-4c6e-9b21-8765e6758810,170.39,2024-10-13 04:09:51
d432fd7f-4df4-4d50-aa73-34c5a2348fe5,LOT-PAP-0212,aec26458-307a-436e-b1fe-faa6ff50f5c2,2664.49,2024-10-20 04:09:51
39ee75b2-3918-4d8c-b75f-d97ef43bddf6,LOT-PAP-0213,969caafc-3345-4dc9-a969-119d4b9f88b4,603.05,2024-10-13 04:09:51
7e8cd711-288f-4502-bba6-fa8827150c16,LOT-PAP-0213,ec0d2c93-0e5b-4c50-ba75-f004dcec5834,497.21,2024-10-17 04:09:51
c9d29610-fdde-400d-bae3-b6fc0a839b57,LOT-PAP-0213,d12ef3af-fe57-4a40-826c-8fa34b9e8a28,522.86,2024-10-28 04:09:51
75211824-9e00-4ee9-ae07-e1cca5f50f85,LOT-PAP-0213,ebd1c780-fbb2-4b29-b584-c8ab61d7dde5,781.21,2024-10-26 04:09:51
83f73982-a589-4a12-98d2-e71be190a91e,LOT-PAP-0213,6be3776f-6a76-4b2f-a16a-a0486d1d81e3,779.18,2024-10-10 04:09:51
e0c04c15-7922-4864-9393-680e1d55e5c5,LOT-PAP-0213,ea4959f5-89e3-4e39-aae7-b5038901937a,359.78,2024-10-14 04:09:51
a3700fe4-41af-4b15-8aac-510fac27a51a,LOT-PAP-0213,18891a77-1cc2-4640-bb7c-857cb9d32608,4619.96,2024-10-26 04:09:51
fec208e4-7613-4356-a941-ae6c83a2596e,LOT-PAP-0214,057e4885-81c9-4f44-ab58-3ba4c83335ce,1280.98,2024-10-21 04:09:51
d9740340-1052-466e-ba1c-ddc450c1e267,LOT-PAP-0214,c617bbd8-d316-4339-9104-f15b2c3611c5,955.45,2024-10-23 04:09:51
1afa5530-040d-445a-917f-061c0120e53e,LOT-PAP-0214,35cef7e9-ed7d-4add-80ab-73ca4de30d31,927.66,2024-10-21 04:09:51
4a58da60-8148-4fb2-bfd9-fd10846cdaba,LOT-PAP-0214,bd70f223-fd82-4b89-8ae5-2e199b50d393,719.33,2024-10-11 04:09:51
bb6039c6-d25d-4f0d-83e9-cecfd0e0e099,LOT-PAP-0214,34fd900e-e4c0-4754-9151-a15376db9483,6037.59,2024-10-22 04:09:51
eb64ad47-93de-4603-baf2-52926d708173,LOT-PAP-0215,05e77edd-7523-4527-9dd9-c60abc42c4f1,304.88,2024-10-13 04:09:51
e01db477-a579-4cb4-b4fa-62dcfb0c0001,LOT-PAP-0215,3014e70e-be42-4a0e-abbb-be16034cfc42,1365.68,2024-10-26 04:09:51
bf925f02-2b0a-4ed6-801e-ef3b9d9c4aba,LOT-PAP-0215,aec26458-307a-436e-b1fe-faa6ff50f5c2,291.43,2024-10-12 04:09:51
89ac8281-ff67-4602-ade4-3da07c19fe61,LOT-PAP-0215,d855aabf-f990-45c2-9618-4a22001dbfd7,8618.22,2024-10-20 04:09:51
8e18ce24-7255-4dc4-8424-beff1a90c670,LOT-PAP-0216,5cec27f7-f118-481f-8092-fe1c24f5962b,501.89,2024-11-17 04:09:51
c89c7d37-931a-43f6-a5d7-eb98077849e9,LOT-PAP-0216,ec0d2c93-0e5b-4c50-ba75-f004dcec5834,469.53,2024-11-18 04:09:51
1ffdb432-a8e7-4790-b04e-730338606405,LOT-PAP-0216,3014e70e-be42-4a0e-abbb-be16034cfc42,560.82,2024-11-18 04:09:51
73c452da-c9df-4e12-9c35-3a86b81ba63f,LOT-PAP-0216,c617bbd8-d316-4339-9104-f15b2c3611c5,331.58,2024-11-18 04:09:51
